199 20.7703  5.7504e-08 1.01478e-08 0.0214238 1e-06
200 20.8694  5.76417e-08 1.01721e-08 0.0214737 1e-06
201 20.9685  5.7779e-08 1.01963e-08 0.0215236 1e-06
202 21.0676  5.79161e-08 1.02205e-08 0.0215734 1e-06
203 21.1667  5.80527e-08 1.02446e-08 0.0216233 1e-06
204 21.2658  5.81891e-08 1.02687e-08 0.0216731 1e-06
205 21.3649  5.83252e-08 1.02927e-08 0.021723 1e-06
206 21.464  5.84609e-08 1.03166e-08 0.0217727 1e-06
207 21.5631  5.85963e-08 1.03405e-08 0.0218225 1e-06
208 21.6622  5.87315e-08 1.03644e-08 0.0218721 1e-06
209 21.7613  5.88663e-08 1.03882e-08 0.0219217 1e-06
210 21.8604  5.90008e-08 1.04119e-08 0.0219712 1e-06
211 21.9595  5.91349e-08 1.04356e-08 0.0220207 1e-06
212 22.0586  5.92688e-08 1.04592e-08 0.0220701 1e-06
213 22.1577  5.94024e-08 1.04828e-08 0.0221194 1e-06
214 22.2568  5.95357e-08 1.05063e-08 0.0221686 1e-06
215 22.3559  5.96687e-08 1.05298e-08 0.0222177 1e-06
216 22.455  5.98014e-08 1.05532e-08 0.0222668 1e-06
217 22.5541  5.99338e-08 1.05765e-08 0.0223157 1e-06
218 22.6532  6.00659e-08 1.05999e-08 0.0223646 1e-06
219 22.7523  6.01977e-08 1.06231e-08 0.0224133 1e-06
220 22.8514  6.03292e-08 1.06463e-08 0.022462 1e-06
221 22.9505  6.04604e-08 1.06695e-08 0.0225106 1e-06
222 23.0495  6.05914e-08 1.06926e-08 0.0225591 1e-06
223 23.1486  6.07221e-08 1.07157e-08 0.0226074 1e-06
224 23.2477  6.08525e-08 1.07387e-08 0.0226557 1e-06
225 23.3468  6.09826e-08 1.07616e-08 0.0227039 1e-06
226 23.4459  6.11124e-08 1.07845e-08 0.022752 1e-06
227 23.545  6.1242e-08 1.08074e-08 0.0228 1e-06
228 23.6441  6.13713e-08 1.08302e-08 0.0228479 1e-06
229 23.7432  6.15003e-08 1.0853e-08 0.0228957 1e-06
230 23.8423  6.1629e-08 1.08757e-08 0.0229434 1e-06
231 23.9414  6.17575e-08 1.08984e-08 0.022991 1e-06
232 24.0405  6.18857e-08 1.0921e-08 0.0230385 1e-06
233 24.1396  6.20137e-08 1.09436e-08 0.023086 1e-06
234 24.2387  6.21414e-08 1.09661e-08 0.0231333 1e-06
235 24.3378  6.22688e-08 1.09886e-08 0.0231805 1e-06
236 24.4369  6.23959e-08 1.1011e-08 0.0232276 1e-06
237 24.536  6.25228e-08 1.10334e-08 0.0232747 1e-06
238 24.6351  6.26495e-08 1.10558e-08 0.0233216 1e-06
239 24.7342  6.27759e-08 1.10781e-08 0.0233685 1e-06
240 24.8333  6.2902e-08 1.11004e-08 0.0234152 1e-06
241 24.9324  6.30279e-08 1.11226e-08 0.0234619 1e-06
242 25.0315  6.31535e-08 1.11447e-08 0.0235085 1e-06
243 25.1306  6.32789e-08 1.11669e-08 0.023555 1e-06
244 25.2297  6.3404e-08 1.11889e-08 0.0236014 1e-06
245 25.3288  6.35289e-08 1.1211e-08 0.0236477 1e-06
246 25.4279  6.36536e-08 1.1233e-08 0.0236939 1e-06
247 25.527  6.3778e-08 1.12549e-08 0.02374 1e-06
248 25.6261  6.39021e-08 1.12768e-08 0.023786 1e-06
249 25.7252  6.4026e-08 1.12987e-08 0.023832 1e-06
250 25.8243  6.41497e-08 1.13205e-08 0.0238778 1e-06
251 25.9234  6.42732e-08 1.13423e-08 0.0239236 1e-06
252 26.0225  6.43964e-08 1.13641e-08 0.0239693 1e-06
253 26.1216  6.45193e-08 1.13858e-08 0.0240149 1e-06
254 26.2207  6.46421e-08 1.14074e-08 0.0240604 1e-06
255 26.3198  6.47646e-08 1.1429e-08 0.0241058 1e-06
256 26.4189  6.48868e-08 1.14506e-08 0.0241512 1e-06
257 26.518  6.50089e-08 1.14722e-08 0.0241964 1e-06
258 26.6171  6.51307e-08 1.14937e-08 0.0242416 1e-06
259 26.7162  6.52523e-08 1.15151e-08 0.0242867 1e-06
260 26.8153  6.53736e-08 1.15365e-08 0.0243317 1e-06
261 26.9144  6.54948e-08 1.15579e-08 0.0243766 1e-06
262 27.0135  6.56157e-08 1.15792e-08 0.0244214 1e-06
263 27.1126  6.57364e-08 1.16005e-08 0.0244662 1e-06
264 27.2117  6.58568e-08 1.16218e-08 0.0245108 1e-06
265 27.3108  6.59771e-08 1.1643e-08 0.0245554 1e-06
266 27.4099  6.60971e-08 1.16642e-08 0.0245999 1e-06
267 27.509  6.62169e-08 1.16853e-08 0.0246444 1e-06
268 27.6081  6.63365e-08 1.17064e-08 0.0246887 1e-06
269 27.7072  6.64559e-08 1.17275e-08 0.024733 1e-06
270 27.8063  6.6575e-08 1.17485e-08 0.0247772 1e-06
271 27.9054  6.6694e-08 1.17695e-08 0.0248213 1e-06
272 28.0045  6.68127e-08 1.17905e-08 0.0248653 1e-06
273 28.1036  6.69313e-08 1.18114e-08 0.0249093 1e-06
274 28.2027  6.70496e-08 1.18323e-08 0.0249532 1e-06
275 28.3018  6.71677e-08 1.18531e-08 0.024997 1e-06
276 28.4009  6.72856e-08 1.18739e-08 0.0250407 1e-06
277 28.5  6.74033e-08 1.18947e-08 0.0250843 1e-06
278 28.5991  6.75208e-08 1.19154e-08 0.0251279 1e-06
279 28.6982  6.76381e-08 1.19361e-08 0.0251714 1e-06
280 28.7973  6.77552e-08 1.19568e-08 0.0252148 1e-06
281 28.8964  6.7872e-08 1.19774e-08 0.0252582 1e-06
282 28.9955  6.79887e-08 1.1998e-08 0.0253015 1e-06
283 29.0946  6.81052e-08 1.20186e-08 0.0253447 1e-06
284 29.1937  6.82215e-08 1.20391e-08 0.0253878 1e-06
285 29.2928  6.83376e-08 1.20596e-08 0.0254308 1e-06
286 29.3919  6.84535e-08 1.208e-08 0.0254738 1e-06
287 29.491  6.85692e-08 1.21004e-08 0.0255167 1e-06
288 29.5901  6.86847e-08 1.21208e-08 0.0255596 1e-06
289 29.6892  6.88e-08 1.21412e-08 0.0256023 1e-06
290 29.7883  6.89151e-08 1.21615e-08 0.025645 1e-06
291 29.8874  6.903e-08 1.21818e-08 0.0256876 1e-06
292 29.9865  6.91447e-08 1.2202e-08 0.0257302 1e-06
293 30.0856  6.92593e-08 1.22222e-08 0.0257727 1e-06
294 30.1847  6.93736e-08 1.22424e-08 0.0258151 1e-06
295 30.2838  6.94878e-08 1.22625e-08 0.0258574 1e-06
296 30.3829  6.96017e-08 1.22827e-08 0.0258997 1e-06
297 30.482  6.97155e-08 1.23027e-08 0.0259419 1e-06
298 30.5811  6.98291e-08 1.23228e-08 0.025984 1e-06
299 30.6802  6.99425e-08 1.23428e-08 0.0260261 1e-06
300 30.7793  7.00558e-08 1.23628e-08 0.0260681 1e-06
301 30.8784  7.01688e-08 1.23827e-08 0.02611 1e-06
302 30.9775  7.02817e-08 1.24027e-08 0.0261519 1e-06
303 31.0766  7.03944e-08 1.24225e-08 0.0261937 1e-06
304 31.1757  7.05069e-08 1.24424e-08 0.0262354 1e-06
305 31.2748  7.06192e-08 1.24622e-08 0.0262771 1e-06
306 31.3739  7.07314e-08 1.2482e-08 0.0263187 1e-06
307 31.473  7.08433e-08 1.25018e-08 0.0263602 1e-06
308 31.5721  7.09551e-08 1.25215e-08 0.0264017 1e-06
309 31.6712  7.10668e-08 1.25412e-08 0.0264431 1e-06
310 31.7703  7.11782e-08 1.25609e-08 0.0264844 1e-06
311 31.8694  7.12895e-08 1.25805e-08 0.0265257 1e-06
312 31.9685  7.14006e-08 1.26001e-08 0.0265669 1e-06
313 32.0676  7.15115e-08 1.26197e-08 0.0266081 1e-06
314 32.1667  7.16222e-08 1.26392e-08 0.0266491 1e-06
